id,date,student_id,attendance
170,2023-01-15,6,True
171,2023-01-16,6,False
172,2023-01-17,6,True
173,2023-01-18,6,True
174,2023-01-19,6,True
175,2023-01-20,6,False
176,2023-01-21,6,True
177,2023-01-22,6,True
178,2023-01-23,6,True
179,2023-01-24,6,False
180,2023-01-25,6,True
181,2023-01-26,6,True
182,2023-01-27,6,True
183,2023-01-28,6,False
184,2023-01-29,6,True
185,2023-01-30,6,True
186,2023-01-31,6,True
187,2023-01-01,7,True
188,2023-01-02,7,True
189,2023-01-03,7,True
190,2023-01-04,7,True
191,2023-01-05,7,True
192,2023-01-06,7,True
193,2023-01-07,7,True
194,2023-01-08,7,True
195,2023-01-09,7,True
196,2023-01-10,7,True
197,2023-01-11,7,True
198,2023-01-12,7,False
199,2023-01-13,7,True
200,2023-01-14,7,True
201,2023-01-15,7,True
202,2023-01-16,7,False
203,2023-01-17,7,True
204,2023-01-18,7,True
205,2023-01-19,7,True
206,2023-01-20,7,True
207,2023-01-21,7,True
208,2023-01-22,7,True
209,2023-01-23,7,True
210,2023-01-24,7,True
211,2023-01-25,7,True
212,2023-01-26,7,False
213,2023-01-27,7,True
214,2023-01-28,7,True
215,2023-01-29,7,False
216,2023-01-30,7,True
217,2023-01-31,7,True
218,2023-01-01,8,True
219,2023-01-02,8,True
220,2023-01-03,8,True
221,2023-01-04,8,True
222,2023-01-05,8,True
223,2023-01-06,8,True
224,2023-01-07,8,True
225,2023-01-08,8,True
226,2023-01-09,8,True
227,2023-01-10,8,True
228,2023-01-11,8,True
229,2023-01-12,8,True
230,2023-01-13,8,True
231,2023-01-14,8,True
232,2023-01-15,8,True
233,2023-01-16,8,True
234,2023-01-17,8,True
235,2023-01-18,8,True
236,2023-01-19,8,True
237,2023-01-20,8,True
238,2023-01-21,8,False
239,2023-01-22,8,True
240,2023-01-23,8,True
241,2023-01-24,8,False
242,2023-01-25,8,True
243,2023-01-26,8,True
244,2023-01-27,8,True
245,2023-01-28,8,True
246,2023-01-29,8,True
247,2023-01-30,8,True
248,2023-01-31,8,False
249,2023-01-01,9,True
250,2023-01-02,9,False
251,2023-01-03,9,False
252,2023-01-04,9,True
253,2023-01-05,9,True
254,2023-01-06,9,True
255,2023-01-07,9,True
256,2023-01-08,9,True
257,2023-01-09,9,True
258,2023-01-10,9,False
259,2023-01-11,9,True
260,2023-01-12,9,True
261,2023-01-13,9,True
262,2023-01-14,9,True
263,2023-01-15,9,True
264,2023-01-16,9,True
265,2023-01-17,9,True
266,2023-01-18,9,True
267,2023-01-19,9,True
268,2023-01-20,9,True
269,2023-01-21,9,True
270,2023-01-22,9,True
271,2023-01-23,9,True
272,2023-01-24,9,False
273,2023-01-25,9,True
274,2023-01-26,9,True
275,2023-01-27,9,True
276,2023-01-28,9,True
277,2023-01-29,9,True
278,2023-01-30,9,True
279,2023-01-31,9,True
280,2023-01-01,10,True
281,2023-01-02,10,False
282,2023-01-03,10,True
283,2023-01-04,10,True
284,2023-01-05,10,True
285,2023-01-06,10,True
286,2023-01-07,10,True
287,2023-01-08,10,True
288,2023-01-09,10,True
289,2023-01-10,10,True
290,2023-01-11,10,False
291,2023-01-12,10,True
292,2023-01-13,10,True
293,2023-01-14,10,False
294,2023-01-15,10,True
295,2023-01-16,10,True
296,2023-01-17,10,True
297,2023-01-18,10,True
298,2023-01-19,10,True
299,2023-01-20,10,True
300,2023-01-21,10,True
301,2023-01-22,10,True
302,2023-01-23,10,True
303,2023-01-24,10,True
304,2023-01-25,10,True
305,2023-01-26,10,True
306,2023-01-27,10,True
307,2023-01-28,10,True
308,2023-01-29,10,False
309,2023-01-30,10,False
310,2023-01-31,10,True
311,2023-01-01,11,True
312,2023-01-02,11,False
313,2023-01-03,11,False
314,2023-01-04,11,True
315,2023-01-05,11,True
316,2023-01-06,11,False
317,2023-01-07,11,False
318,2023-01-08,11,True
319,2023-01-09,11,False
320,2023-01-10,11,True
321,2023-01-11,11,True
322,2023-01-12,11,True
323,2023-01-13,11,True
324,2023-01-14,11,False
325,2023-01-15,11,True
326,2023-01-16,11,True
327,2023-01-17,11,True
328,2023-01-18,11,False
329,2023-01-19,11,True
330,2023-01-20,11,False
331,2023-01-21,11,True
332,2023-01-22,11,False
333,2023-01-23,11,True
334,2023-01-24,11,False
335,2023-01-25,11,True
336,2023-01-26,11,True
337,2023-01-27,11,False
338,2023-01-28,11,False
339,2023-01-29,11,True
340,2023-01-30,11,True
341,2023-01-31,11,False
342,2023-01-01,12,False
343,2023-01-02,12,False
344,2023-01-03,12,True
345,2023-01-04,12,False
346,2023-01-05,12,True
347,2023-01-06,12,True
348,2023-01-07,12,True
349,2023-01-08,12,True
350,2023-01-09,12,True
351,2023-01-10,12,True
352,2023-01-11,12,True
353,2023-01-12,12,True
354,2023-01-13,12,True
355,2023-01-14,12,True
356,2023-01-15,12,False
357,2023-01-16,12,False
358,2023-01-17,12,False
359,2023-01-18,12,True
360,2023-01-19,12,True
361,2023-01-20,12,True
362,2023-01-21,12,True
363,2023-01-22,12,False
364,2023-01-23,12,True
365,2023-01-24,12,True
366,2023-01-25,12,True
367,2023-01-26,12,False
368,2023-01-27,12,True
369,2023-01-28,12,True
370,2023-01-29,12,True
371,2023-01-30,12,True
372,2023-01-31,12,True
373,2023-01-01,13,True
374,2023-01-02,13,True
375,2023-01-03,13,False
376,2023-01-04,13,True
377,2023-01-05,13,False
378,2023-01-06,13,True
379,2023-01-07,13,True
380,2023-01-08,13,True
381,2023-01-09,13,True
382,2023-01-10,13,False
383,2023-01-11,13,True
384,2023-01-12,13,True
385,2023-01-13,13,True
386,2023-01-14,13,True
387,2023-01-15,13,True
388,2023-01-16,13,False
389,2023-01-17,13,True
390,2023-01-18,13,True
391,2023-01-19,13,True
392,2023-01-20,13,True
393,2023-01-21,13,True
394,2023-01-22,13,False
395,2023-01-23,13,True
396,2023-01-24,13,True
397,2023-01-25,13,True
398,2023-01-26,13,False
399,2023-01-27,13,True
400,2023-01-28,13,True
401,2023-01-29,13,True
402,2023-01-30,13,False
403,2023-01-31,13,True
404,2023-01-01,14,True
405,2023-01-02,14,True
406,2023-01-03,14,False
407,2023-01-04,14,True
408,2023-01-05,14,True
409,2023-01-06,14,True
410,2023-01-07,14,True
411,2023-01-08,14,True
412,2023-01-09,14,True
413,2023-01-10,14,True
414,2023-01-11,14,True
415,2023-01-12,14,False
416,2023-01-13,14,True
417,2023-01-14,14,True
418,2023-01-15,14,True
419,2023-01-16,14,False
420,2023-01-17,14,True
421,2023-01-18,14,False
422,2023-01-19,14,True
423,2023-01-20,14,True
424,2023-01-21,14,True
425,2023-01-22,14,True
426,2023-01-23,14,False
427,2023-01-24,14,True
428,2023-01-25,14,False
429,2023-01-26,14,True
430,2023-01-27,14,True
431,2023-01-28,14,True
432,2023-01-29,14,True
433,2023-01-30,14,False
434,2023-01-31,14,True
435,2023-01-01,15,True
436,2023-01-02,15,True
437,2023-01-03,15,True
438,2023-01-04,15,False
439,2023-01-05,15,False
440,2023-01-06,15,True
441,2023-01-07,15,True
442,2023-01-08,15,False
443,2023-01-09,15,True
444,2023-01-10,15,True
445,2023-01-11,15,False
446,2023-01-12,15,True
447,2023-01-13,15,False
448,2023-01-14,15,False
449,2023-01-15,15,True
450,2023-01-16,15,True
451,2023-01-17,15,True
452,2023-01-18,15,False
453,2023-01-19,15,True
454,2023-01-20,15,True
455,2023-01-21,15,False
456,2023-01-22,15,True
457,2023-01-23,15,True
458,2023-01-24,15,True
459,2023-01-25,15,True
460,2023-01-26,15,True
461,2023-01-27,15,True
462,2023-01-28,15,True
463,2023-01-29,15,True
464,2023-01-30,15,True
465,2023-01-31,15,True
466,2023-01-01,16,False
467,2023-01-02,16,True
468,2023-01-03,16,True
469,2023-01-04,16,True
470,2023-01-05,16,True
471,2023-01-06,16,False
472,2023-01-07,16,True
473,2023-01-08,16,False
474,2023-01-09,16,True
475,2023-01-10,16,False
476,2023-01-11,16,False
477,2023-01-12,16,False
478,2023-01-13,16,True
479,2023-01-14,16,True
480,2023-01-15,16,True
481,2023-01-16,16,True
482,2023-01-17,16,True
483,2023-01-18,16,True
484,2023-01-19,16,True
485,2023-01-20,16,True
486,2023-01-21,16,True
487,2023-01-22,16,True
488,2023-01-23,16,True
489,2023-01-24,16,False
490,2023-01-25,16,True
491,2023-01-26,16,True
492,2023-01-27,16,False
493,2023-01-28,16,True
494,2023-01-29,16,True
495,2023-01-30,16,False
496,2023-01-31,16,True
497,2023-01-01,17,True
498,2023-01-02,17,True
499,2023-01-03,17,True
500,2023-01-04,17,True
501,2023-01-05,17,True
502,2023-01-06,17,False
503,2023-01-07,17,True
504,2023-01-08,17,False
505,2023-01-09,17,False
506,2023-01-10,17,True
507,2023-01-11,17,True
508,2023-01-12,17,False
509,2023-01-13,17,True
510,2023-01-14,17,True
511,2023-01-15,17,False
512,2023-01-16,17,False
513,2023-01-17,17,True
514,2023-01-18,17,True
515,2023-01-19,17,True
516,2023-01-20,17,False
517,2023-01-21,17,True
518,2023-01-22,17,True
519,2023-01-23,17,False
520,2023-01-24,17,False
521,2023-01-25,17,True
522,2023-01-26,17,True
523,2023-01-27,17,True
524,2023-01-28,17,False
525,2023-01-29,17,False
526,2023-01-30,17,False
527,2023-01-31,17,True
528,2023-01-01,18,True
529,2023-01-02,18,True
530,2023-01-03,18,True
531,2023-01-04,18,True
532,2023-01-05,18,True
533,2023-01-06,18,True
534,2023-01-07,18,True
535,2023-01-08,18,True
536,2023-01-09,18,True
537,2023-01-10,18,True
538,2023-01-11,18,True
539,2023-01-12,18,True
540,2023-01-13,18,True
541,2023-01-14,18,True
542,2023-01-15,18,True
543,2023-01-16,18,True
544,2023-01-17,18,True
545,2023-01-18,18,True
546,2023-01-19,18,True
547,2023-01-20,18,True
548,2023-01-21,18,False
549,2023-01-22,18,True
550,2023-01-23,18,True
551,2023-01-24,18,True
552,2023-01-25,18,True
553,2023-01-26,18,True
554,2023-01-27,18,True
555,2023-01-28,18,True
556,2023-01-29,18,False
557,2023-01-30,18,True
558,2023-01-31,18,True
559,2023-01-01,19,True
560,2023-01-02,19,False
561,2023-01-03,19,True
562,2023-01-04,19,True
563,2023-01-05,19,False
564,2023-01-06,19,True
565,2023-01-07,19,True
566,2023-01-08,19,True
567,2023-01-09,19,True
568,2023-01-10,19,True
569,2023-01-11,19,True
570,2023-01-12,19,False
571,2023-01-13,19,True
572,2023-01-14,19,True
573,2023-01-15,19,True
574,2023-01-16,19,False
575,2023-01-17,19,True
576,2023-01-18,19,True
577,2023-01-19,19,True
578,2023-01-20,19,True
579,2023-01-21,19,True
580,2023-01-22,19,True
581,2023-01-23,19,True
582,2023-01-24,19,True
583,2023-01-25,19,True
584,2023-01-26,19,True
585,2023-01-27,19,True
586,2023-01-28,19,True
587,2023-01-29,19,True
588,2023-01-30,19,True
589,2023-01-31,19,False
590,2023-01-01,20,True
591,2023-01-02,20,True
592,2023-01-03,20,True
593,2023-01-04,20,True
594,2023-01-05,20,True
595,2023-01-06,20,False
596,2023-01-07,20,True
597,2023-01-08,20,True
598,2023-01-09,20,True
599,2023-01-10,20,True
600,2023-01-11,20,True
601,2023-01-12,20,True
602,2023-01-13,20,True
603,2023-01-14,20,True
604,2023-01-15,20,True
605,2023-01-16,20,False
606,2023-01-17,20,False
607,2023-01-18,20,True
608,2023-01-19,20,True
609,2023-01-20,20,True
610,2023-01-21,20,False
611,2023-01-22,20,False
612,2023-01-23,20,True
613,2023-01-24,20,True
614,2023-01-25,20,True
615,2023-01-26,20,True
616,2023-01-27,20,False
617,2023-01-28,20,False
618,2023-01-29,20,False
619,2023-01-30,20,True
620,2023-01-31,20,True
621,2023-01-01,21,True
622,2023-01-02,21,True
623,2023-01-03,21,False
624,2023-01-04,21,False
625,2023-01-05,21,False
626,2023-01-06,21,False
627,2023-01-07,21,True
628,2023-01-08,21,True
629,2023-01-09,21,True
630,2023-01-10,21,True
631,2023-01-11,21,True
632,2023-01-12,21,True
633,2023-01-13,21,True
634,2023-01-14,21,True
635,2023-01-15,21,True
636,2023-01-16,21,True
637,2023-01-17,21,False
638,2023-01-18,21,True
639,2023-01-19,21,True
640,2023-01-20,21,True
641,2023-01-21,21,True
642,2023-01-22,21,False
643,2023-01-23,21,True
644,2023-01-24,21,True
645,2023-01-25,21,True
646,2023-01-26,21,True
647,2023-01-27,21,True
648,2023-01-28,21,True
649,2023-01-29,21,True
650,2023-01-30,21,True
651,2023-01-31,21,True
652,2023-01-01,22,True
653,2023-01-02,22,True
654,2023-01-03,22,True
655,2023-01-04,22,True
656,2023-01-05,22,False
657,2023-01-06,22,False
658,2023-01-07,22,True
659,2023-01-08,22,True
660,2023-01-09,22,True
661,2023-01-10,22,True
662,2023-01-11,22,True
663,2023-01-12,22,True
664,2023-01-13,22,True
665,2023-01-14,22,True
666,2023-01-15,22,True
667,2023-01-16,22,True
668,2023-01-17,22,True
669,2023-01-18,22,True
670,2023-01-19,22,True
671,2023-01-20,22,True
672,2023-01-21,22,False
673,2023-01-22,22,False
674,2023-01-23,22,True
675,2023-01-24,22,True
676,2023-01-25,22,True
677,2023-01-26,22,True
678,2023-01-27,22,True
679,2023-01-28,22,True
680,2023-01-29,22,True
681,2023-01-30,22,False
682,2023-01-31,22,True
683,2023-01-01,23,False
684,2023-01-02,23,True
685,2023-01-03,23,True
686,2023-01-04,23,True
687,2023-01-05,23,False
688,2023-01-06,23,False
689,2023-01-07,23,False
690,2023-01-08,23,True
691,2023-01-09,23,True
692,2023-01-10,23,True
693,2023-01-11,23,True
694,2023-01-12,23,True
695,2023-01-13,23,True
696,2023-01-14,23,True
697,2023-01-15,23,True
698,2023-01-16,23,True
699,2023-01-17,23,True
700,2023-01-18,23,True
701,2023-01-19,23,True
702,2023-01-20,23,True
703,2023-01-21,23,True
704,2023-01-22,23,True
705,2023-01-23,23,True
706,2023-01-24,23,True
707,2023-01-25,23,True
708,2023-01-26,23,True
709,2023-01-27,23,False
710,2023-01-28,23,True
711,2023-01-29,23,True
712,2023-01-30,23,True
713,2023-01-31,23,True
714,2023-01-01,24,True
715,2023-01-02,24,True
716,2023-01-03,24,True
717,2023-01-04,24,True
718,2023-01-05,24,False
719,2023-01-06,24,True
720,2023-01-07,24,True
721,2023-01-08,24,False
722,2023-01-09,24,True
723,2023-01-10,24,True
724,2023-01-11,24,False
725,2023-01-12,24,True
726,2023-01-13,24,False
727,2023-01-14,24,True
728,2023-01-15,24,True
729,2023-01-16,24,True
730,2023-01-17,24,True
731,2023-01-18,24,False
732,2023-01-19,24,False
733,2023-01-20,24,True
734,2023-01-21,24,True
735,2023-01-22,24,True
736,2023-01-23,24,True
737,2023-01-24,24,True
738,2023-01-25,24,False
739,2023-01-26,24,True
740,2023-01-27,24,True
741,2023-01-28,24,True
742,2023-01-29,24,True
743,2023-01-30,24,True
744,2023-01-31,24,False
745,2023-01-01,25,True
746,2023-01-02,25,True
747,2023-01-03,25,False
748,2023-01-04,25,True
749,2023-01-05,25,True
750,2023-01-06,25,True
751,2023-01-07,25,True
752,2023-01-08,25,True
753,2023-01-09,25,True
754,2023-01-10,25,False
755,2023-01-11,25,True
756,2023-01-12,25,True
757,2023-01-13,25,True
758,2023-01-14,25,True
759,2023-01-15,25,True
760,2023-01-16,25,True
761,2023-01-17,25,True
762,2023-01-18,25,True
763,2023-01-19,25,True
764,2023-01-20,25,False
765,2023-01-21,25,True
766,2023-01-22,25,True
767,2023-01-23,25,True
768,2023-01-24,25,True
769,2023-01-25,25,True
770,2023-01-26,25,True
771,2023-01-27,25,True
772,2023-01-28,25,True
773,2023-01-29,25,True
774,2023-01-30,25,True
775,2023-01-31,25,True
776,2023-01-01,26,False
777,2023-01-02,26,True
778,2023-01-03,26,True
779,2023-01-04,26,True
780,2023-01-05,26,True
781,2023-01-06,26,True
782,2023-01-07,26,True
783,2023-01-08,26,True
784,2023-01-09,26,True
785,2023-01-10,26,True
786,2023-01-11,26,True
787,2023-01-12,26,True
788,2023-01-13,26,True
789,2023-01-14,26,True
790,2023-01-15,26,True
791,2023-01-16,26,True
792,2023-01-17,26,False
793,2023-01-18,26,True
794,2023-01-19,26,True
795,2023-01-20,26,True
796,2023-01-21,26,True
797,2023-01-22,26,True
798,2023-01-23,26,True
799,2023-01-24,26,True
800,2023-01-25,26,True
801,2023-01-26,26,True
802,2023-01-27,26,True
803,2023-01-28,26,False
804,2023-01-29,26,True
805,2023-01-30,26,True
806,2023-01-31,26,True
807,2023-01-01,27,True
808,2023-01-02,27,True
809,2023-01-03,27,True
810,2023-01-04,27,True
811,2023-01-05,27,False
812,2023-01-06,27,True
813,2023-01-07,27,True
814,2023-01-08,27,True
815,2023-01-09,27,True
816,2023-01-10,27,True
817,2023-01-11,27,True
818,2023-01-12,27,True
819,2023-01-13,27,True
820,2023-01-14,27,True
821,2023-01-15,27,True
822,2023-01-16,27,False
823,2023-01-17,27,True
824,2023-01-18,27,True
825,2023-01-19,27,True
826,2023-01-20,27,True
827,2023-01-21,27,True
828,2023-01-22,27,True
829,2023-01-23,27,False
830,2023-01-24,27,True
831,2023-01-25,27,True
832,2023-01-26,27,True
833,2023-01-27,27,True
834,2023-01-28,27,True
835,2023-01-29,27,True
836,2023-01-30,27,True
837,2023-01-31,27,True
838,2023-01-01,28,True
839,2023-01-02,28,True
840,2023-01-03,28,False
841,2023-01-04,28,True
842,2023-01-05,28,True
843,2023-01-06,28,True
844,2023-01-07,28,True
845,2023-01-08,28,True
846,2023-01-09,28,True
847,2023-01-10,28,True
848,2023-01-11,28,True
849,2023-01-12,28,True
850,2023-01-13,28,True
851,2023-01-14,28,True
852,2023-01-15,28,True
853,2023-01-16,28,True
854,2023-01-17,28,True
855,2023-01-18,28,False
856,2023-01-19,28,False
857,2023-01-20,28,True
858,2023-01-21,28,True
859,2023-01-22,28,True
860,2023-01-23,28,True
861,2023-01-24,28,True
862,2023-01-25,28,False
863,2023-01-26,28,True
864,2023-01-27,28,True
865,2023-01-28,28,False
866,2023-01-29,28,True
867,2023-01-30,28,False
868,2023-01-31,28,True
869,2023-01-01,29,True
870,2023-01-02,29,True
871,2023-01-03,29,True
872,2023-01-04,29,True
873,2023-01-05,29,True
874,2023-01-06,29,True
875,2023-01-07,29,False
876,2023-01-08,29,True
877,2023-01-09,29,False
878,2023-01-10,29,True
879,2023-01-11,29,True
880,2023-01-12,29,False
881,2023-01-13,29,True
882,2023-01-14,29,True
883,2023-01-15,29,True
884,2023-01-16,29,True
885,2023-01-17,29,False
886,2023-01-18,29,True
887,2023-01-19,29,True
888,2023-01-20,29,True
889,2023-01-21,29,True
890,2023-01-22,29,False
891,2023-01-23,29,True
892,2023-01-24,29,True
893,2023-01-25,29,False
894,2023-01-26,29,True
895,2023-01-27,29,True
896,2023-01-28,29,False
897,2023-01-29,29,True
898,2023-01-30,29,True
899,2023-01-31,29,True
900,2023-01-01,30,True
901,2023-01-02,30,True
902,2023-01-03,30,True
903,2023-01-04,30,True
904,2023-01-05,30,True
905,2023-01-06,30,False
906,2023-01-07,30,True
907,2023-01-08,30,True
908,2023-01-09,30,True
909,2023-01-10,30,True
910,2023-01-11,30,True
911,2023-01-12,30,True
912,2023-01-13,30,False
913,2023-01-14,30,True
914,2023-01-15,30,True
915,2023-01-16,30,True
916,2023-01-17,30,False
917,2023-01-18,30,True
918,2023-01-19,30,False
919,2023-01-20,30,True
920,2023-01-21,30,True
921,2023-01-22,30,True
922,2023-01-23,30,True
923,2023-01-24,30,True
924,2023-01-25,30,False
925,2023-01-26,30,True
926,2023-01-27,30,True
927,2023-01-28,30,True
928,2023-01-29,30,True
929,2023-01-30,30,True
930,2023-01-31,30,True
931,2023-01-01,31,True
932,2023-01-02,31,True
933,2023-01-03,31,True
934,2023-01-04,31,True
935,2023-01-05,31,True
936,2023-01-06,31,True
937,2023-01-07,31,False
938,2023-01-08,31,True
939,2023-01-09,31,True
940,2023-01-10,31,True
941,2023-01-11,31,True
942,2023-01-12,31,False
943,2023-01-13,31,True
944,2023-01-14,31,False
945,2023-01-15,31,True
946,2023-01-16,31,True
947,2023-01-17,31,True
948,2023-01-18,31,True
949,2023-01-19,31,True
950,2023-01-20,31,True
951,2023-01-21,31,True
952,2023-01-22,31,True
953,2023-01-23,31,True
954,2023-01-24,31,False
955,2023-01-25,31,True
956,2023-01-26,31,False
957,2023-01-27,31,False
958,2023-01-28,31,True
959,2023-01-29,31,False
960,2023-01-30,31,True
961,2023-01-31,31,False
962,2023-01-01,32,True
963,2023-01-02,32,True
964,2023-01-03,32,False
965,2023-01-04,32,True
966,2023-01-05,32,True
967,2023-01-06,32,True
968,2023-01-07,32,True
969,2023-01-08,32,True
970,2023-01-09,32,True
971,2023-01-10,32,True
972,2023-01-11,32,True
973,2023-01-12,32,True
974,2023-01-13,32,True
975,2023-01-14,32,True
976,2023-01-15,32,True
977,2023-01-16,32,True
978,2023-01-17,32,True
979,2023-01-18,32,True
980,2023-01-19,32,False
981,2023-01-20,32,True
982,2023-01-21,32,False
983,2023-01-22,32,True
984,2023-01-23,32,True
985,2023-01-24,32,True
986,2023-01-25,32,False
987,2023-01-26,32,True
988,2023-01-27,32,True
989,2023-01-28,32,True
990,2023-01-29,32,True
991,2023-01-30,32,False
992,2023-01-31,32,False
993,2023-01-01,33,True
994,2023-01-02,33,True
995,2023-01-03,33,True
996,2023-01-04,33,True
997,2023-01-05,33,False
998,2023-01-06,33,True
999,2023-01-07,33,True
1000,2023-01-08,33,True
1001,2023-01-09,33,True
1002,2023-01-10,33,True
1003,2023-01-11,33,True
1004,2023-01-12,33,False
1005,2023-01-13,33,False
1006,2023-01-14,33,True
1007,2023-01-15,33,True
1008,2023-01-16,33,True
1009,2023-01-17,33,True
1010,2023-01-18,33,True
1011,2023-01-19,33,True
1012,2023-01-20,33,True
1013,2023-01-21,33,True
1014,2023-01-22,33,True
1015,2023-01-23,33,True
1016,2023-01-24,33,True
1017,2023-01-25,33,False
1018,2023-01-26,33,True
1019,2023-01-27,33,True
1020,2023-01-28,33,True
1021,2023-01-29,33,True
1022,2023-01-30,33,True
1023,2023-01-31,33,True
1024,2023-01-01,34,True
1025,2023-01-02,34,True
1026,2023-01-03,34,False
1027,2023-01-04,34,True
1028,2023-01-05,34,True
1029,2023-01-06,34,True
1030,2023-01-07,34,True
1031,2023-01-08,34,True
1032,2023-01-09,34,True
1033,2023-01-10,34,True
1034,2023-01-11,34,True
1035,2023-01-12,34,False
1036,2023-01-13,34,True
1037,2023-01-14,34,False
1038,2023-01-15,34,True
1039,2023-01-16,34,True
1040,2023-01-17,34,True
1041,2023-01-18,34,True
1042,2023-01-19,34,True
1043,2023-01-20,34,True
1044,2023-01-21,34,True
1045,2023-01-22,34,True
1046,2023-01-23,34,True
1047,2023-01-24,34,True
1048,2023-01-25,34,True
1049,2023-01-26,34,True
1050,2023-01-27,34,True
1051,2023-01-28,34,True
1052,2023-01-29,34,True
1053,2023-01-30,34,True
1054,2023-01-31,34,False
1055,2023-01-01,35,True
1056,2023-01-02,35,True
1057,2023-01-03,35,True
1058,2023-01-04,35,True
1059,2023-01-05,35,True
1060,2023-01-06,35,True
1061,2023-01-07,35,True
1062,2023-01-08,35,True
1063,2023-01-09,35,True
1064,2023-01-10,35,False
1065,2023-01-11,35,True
1066,2023-01-12,35,True
1067,2023-01-13,35,False
1068,2023-01-14,35,False
1069,2023-01-15,35,False
